Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26
1;192;9;0;1000;51867;64354;160141;14272;1462;2161;55125;238832;903322;13;4825;52008;238832;811093;85113;3;396;2388;1000;3848;229649
2;1;-18;6;1000;51867;64189;158384;139128;1462;216;55453;238801;905472;13;4693;52233;238806;813772;83905;3;391;2388;1000;3894;234585
2;2;43;-3;1000;51867;64182;158705;139313;1462;2161;55477;238798;905131;13;4724;5227;238798;813109;84167;3;392;2388;1000;3906;234085
2;3;18;3;1000;51867;64155;158832;139896;1462;216;55514;238804;905424;13;4722;52258;238799;814058;83802;3;391;2388;1000;3911;23425
2;4;35;-4;1000;51867;64168;158415;139608;1462;2161;55425;238798;905801;13;471;52249;238793;814044;84018;3;391;2388;1000;3913;235027
2;5;5;4;1000;51867;64173;157903;140252;1462;216;55512;238803;905815;13;4725;52227;238794;813667;83867;3;390;2388;1000;3918;234234
2;6;-1;4;1000;51867;6413;15775;139676;1462;2161;55498;238804;905407;13;4705;5228;238799;813365;838;3;392;2388;1000;3915;23427
2;7;1;-2;1000;51867;64203;158749;140065;1462;2161;55484;238805;905267;13;471;52214;238804;813633;83941;3;391;2388;1000;391;234718
2;8;15;-4;1000;51867;64255;159041;139539;1462;2161;55465;238801;905582;13;472;52277;238796;813792;83861;3;391;2388;1000;3911;234381
2;9;17;-4;1000;51867;64198;158199;139501;1462;216;55469;238802;905167;13;4714;5224;238798;814529;83868;3;390;2388;1000;3906;234875
2;10;-45;2;1000;51867;64199;158637;139486;1462;216;55463;238799;905888;13;4721;52199;238797;813864;83982;3;391;2388;1000;392;236005
2;11;6;4;1000;51867;64226;158921;140129;1462;2161;5547;238801;905321;13;4721;5222;238803;813585;84188;3;392;2388;1000;3923;233888
2;12;2;6;1000;51867;64164;157999;14019;1462;2161;55457;238798;904789;13;4713;52194;238797;813649;83925;3;392;2388;1000;3912;234201
2;13;7;5;1000;51867;64178;158677;140153;1462;2161;55469;238794;905363;13;4703;52233;238799;814061;83742;3;391;2388;1000;3888;234317
2;14;-24;-4;1000;51867;64166;158404;139546;1462;2161;55447;238801;90473;13;4712;52307;238798;814009;83887;3;391;2388;1000;3893;234074
2;15;-12;-3;1000;51867;64221;157984;140211;1462;2161;55417;238802;904982;13;4717;52196;238802;813772;83704;3;393;2388;1000;3894;234311
2;16;-1;3;1000;51867;64181;158199;139346;1462;2161;55453;238799;905179;13;4724;52249;238795;813345;83805;3;392;2388;1000;3901;234462
2;17;3;-1;1000;51867;64243;158358;139027;1462;2161;55362;238804;905205;13;4713;52271;238808;813478;83714;3;391;2388;1000;3904;235245
2;18;14;1;1000;51867;64195;158843;140025;1462;2161;55483;23880;905135;13;4722;52292;23880;81332;84053;3;391;2388;1000;390;234203
2;19;25;1;1000;51867;64175;157684;140177;1462;2161;55525;238802;905507;13;4714;52238;238798;813751;84035;3;392;2388;1000;391;234102
2;20;42;-4;1000;51867;64234;158294;139438;1462;2161;55464;23880;905027;13;4714;52254;238794;813983;83698;3;391;2388;1000;3902;233821
2;21;-23;1;1000;51867;64205;157951;139228;1462;2161;55472;238803;905529;13;4704;52258;238801;813657;83954;3;391;2388;1000;3924;235014
2;22;24;6;1000;51867;64216;158018;139767;1462;2161;55435;238796;905331;13;4717;52173;238804;814079;83792;3;391;2388;1000;3898;234241
2;23;-13;3;1000;51867;64237;158089;13875;1462;2161;55469;238796;905143;13;4721;52226;238807;813157;83937;3;393;2388;1000;391;232867
2;24;-19;0;1000;51867;64199;158097;139867;1462;2161;5535;238798;905235;13;4715;52225;238797;813616;83866;3;391;2388;1000;3918;233981
2;25;63;1;1000;51867;64181;158538;139662;1462;2161;55414;23880;905528;13;4719;52231;238803;813697;83959;3;391;2388;1000;3899;234883
2;26;-11;3;1000;51867;64187;157538;13923;1462;2161;55403;238798;905081;13;4712;5228;23880;813727;83472;3;391;2388;1000;3896;234691
2;27;6;5;1000;51867;64212;158544;140231;1462;2161;55516;238803;905801;13;4703;52211;238806;813773;84077;3;392;2388;1000;3896;234275
2;28;37;5;1000;51867;64204;15816;139745;1462;2161;55477;238799;905378;13;4699;52268;238793;813655;83734;3;390;2388;1000;3895;234395
2;29;-32;-3;1000;51867;64208;158378;139808;1462;2161;55475;23880;905584;13;4711;52226;238802;814077;837;3;390;2388;1000;3897;234249
2;30;12;0;1000;51867;64178;159032;139507;1462;2161;55462;238798;90508;13;472;52243;23880;813663;8419;3;391;2388;1000;391;233985
2;31;-9;5;1000;51867;64197;157986;139094;1462;2161;5548;23880;904993;13;4705;52217;238804;813162;84393;3;391;2388;1000;3917;234154
2;32;13;-1;1000;51867;64158;158452;139111;1462;2161;55456;238798;904587;13;4712;52254;238798;813876;83783;3;390;2388;1000;3897;234006
2;33;-32;4;1000;51867;64179;158517;139615;1462;2161;55362;238801;905118;13;4709;52226;238799;813362;84102;3;392;2388;1000;3901;234434
2;34;42;3;1000;51867;64212;158408;139424;1462;2161;55509;23880;905929;13;4722;52264;238796;81398;84188;3;390;2388;1000;3887;234571
2;35;2;2;1000;51867;64137;157573;139255;1462;2161;55473;238802;905734;13;4725;5220;23880;814208;84164;3;394;2388;1000;3906;235283
2;36;13;4;1000;51867;64127;158156;139713;1462;2161;55459;238802;905579;13;4721;52232;23880;814206;83709;3;391;2388;1000;3912;233881
2;37;5;5;1000;51867;6421;158563;139629;1462;2161;55501;238804;905816;13;4716;52269;238802;813608;83609;3;391;2388;1000;3908;234047
2;38;13;5;1000;51867;64222;158515;139775;1462;2161;55421;23880;905535;13;4722;52213;238805;813491;84069;3;390;2388;1000;3909;234191
2;39;-18;5;1000;51867;6420;158569;139149;1462;2161;55405;23880;906116;13;472;52279;238805;813878;83755;3;391;2388;1000;3902;234489
2;40;5;5;1000;51867;64202;158269;139838;1462;2161;55407;238803;904696;13;4722;5223;238801;813716;8401;3;391;2388;1000;3884;234402
2;41;15;6;1000;51867;64241;157897;139874;1462;2161;55434;238804;90536;13;4726;52222;238801;814084;83856;3;392;2388;1000;3894;233071
2;42;16;5;1000;51867;64227;157921;139213;1462;2161;55398;238797;904636;13;4714;52287;23880;81353;83449;3;392;2388;1000;3908;234631
2;43;27;0;1000;51867;64202;158059;13916;1462;2161;55414;238804;905365;13;4708;5229;238802;813514;84144;3;392;2388;1000;3892;234966
2;44;3;3;1000;51867;64201;158433;139869;1462;2161;55416;238804;905705;13;4722;52277;238806;813723;84087;3;392;2388;1000;3903;234546
2;45;-14;-2;1000;51867;64205;158641;13976;1462;2161;5542;238805;906038;13;4717;52227;23880;814193;83847;3;390;2388;1000;3899;234284
2;46;2;-3;1000;51867;64215;157545;13926;1462;2161;55454;23880;905333;13;4719;52208;238805;814052;83994;3;390;2388;1000;3893;235041
2;47;21;3;1000;51867;6424;158385;139646;1462;2161;55496;238804;904652;13;4703;52273;23880;813697;83756;3;391;2388;1000;3889;233447
2;48;6;-1;1000;51867;64209;158671;139795;1462;2161;55467;238799;905773;13;4718;52241;238798;813497;83821;3;392;2388;1000;3923;234336
2;49;-6;5;1000;51867;64285;158386;13965;1462;2161;55404;238804;904911;13;4718;52283;238799;813593;84024;3;390;2388;1000;3917;234871
2;50;-2;-4;1000;51867;64202;157786;139978;1462;2161;55473;23880;905165;13;4716;52216;238805;813846;84042;3;391;2388;1000;391;23353
2;51;8;3;1000;51867;64203;158534;139306;1462;2161;55502;238802;905592;13;4703;52234;238801;813789;83731;3;392;2388;1000;389;233239
2;52;-1;-1;1000;51867;64152;158848;140166;1462;216;55476;23880;905625;13;4709;52258;238801;813422;84064;3;392;2388;1000;3908;233668
2;53;-23;-1;1000;51867;6420;15849;139709;1462;2161;55433;238805;905178;13;4698;52273;238801;813795;8411;3;391;2388;1000;3895;235307
2;54;4;-3;1000;51867;64158;158346;140533;1462;2161;55442;238801;904685;13;471;52248;238799;814165;84057;3;392;2388;1000;3913;233626
2;55;-35;-4;1000;51867;64233;158559;138716;1462;216;55454;238802;904462;13;4718;5227;238802;813465;84077;3;392;2388;1000;3911;233779
2;56;-35;2;1000;51867;64184;158704;138897;1462;2161;55472;238802;905227;13;4703;5221;238801;813972;8393;3;391;2388;1000;391;233796
2;57;-3;-1;1000;51867;6425;158413;138962;1462;2161;55387;238805;905286;13;4717;52198;238796;813688;84008;3;391;2388;1000;3923;234544
2;58;0;-2;1000;51867;6423;158293;138991;1462;2161;55446;238803;904775;13;473;52224;238798;813492;83731;3;391;2388;1000;3915;233861
2;59;32;0;1000;51867;64248;158424;139795;1462;2161;5546;238808;90532;13;4717;52278;23880;81369;84036;3;391;2388;1000;3904;234347
2;60;14;-2;1000;51867;64209;158457;139684;1462;2161;55406;238804;905757;13;4712;52193;238802;814127;84003;3;393;2388;1000;3911;233928
2;61;-44;1;1000;51867;64241;158545;139971;1462;2161;55508;238803;905702;13;4709;52269;238799;813588;84006;3;391;2388;1000;3904;232745
2;62;-17;-1;1000;51867;64181;157787;140166;1462;2161;55452;238803;90488;13;4727;52178;238798;813586;84193;3;391;2388;1000;3923;234442
2;63;-14;5;1000;51867;64191;157583;139505;1462;2161;55463;23880;906157;13;4717;52215;238801;813472;83867;3;392;2388;1000;3898;23325
2;64;0;1;1000;51867;64166;158165;140146;1462;2161;55493;238802;904835;13;4711;52218;238805;813688;84144;3;391;2388;1000;3907;23398
2;65;8;0;1000;51867;6417;158259;13954;1462;216;55428;23880;905707;13;4734;52252;238798;813572;84128;3;391;2388;1000;3892;233455
2;66;5;-2;1000;51867;64226;15846;139401;1462;2161;55411;238806;905462;13;4717;52265;238798;813889;84121;3;392;2388;1000;390;23426
2;67;-36;-1;1000;51867;64217;158763;139544;1462;2161;55499;23881;904897;13;4696;52258;23880;813881;83761;3;393;2388;1000;3902;233933
2;68;8;1;1000;51867;6425;157716;139927;1462;2161;55407;238797;905461;13;4716;5222;23880;813775;84141;3;392;2388;1000;3897;234076
2;69;-4;0;1000;51867;64273;158647;139973;1462;2161;55435;238801;904925;13;4733;52221;238797;813647;84116;3;392;2388;1000;3909;233783
2;70;5;-2;1000;51867;64176;159324;13973;1462;2161;55447;238805;904978;13;4726;52217;238798;813406;84118;3;392;2388;1000;3906;233894
2;71;-4;2;1000;51867;64239;158668;140309;1462;2161;55501;23880;905344;13;4724;52202;238794;813112;83993;3;392;2388;1000;3892;23317
2;72;-7;-1;1000;51867;64248;158311;139385;1462;2161;55454;238803;905761;13;4719;5224;238802;813669;84012;3;392;2388;1000;3912;234393
2;73;-4;-1;1000;51867;64173;158657;140098;1462;2161;55441;238801;905735;13;4715;52295;238802;814206;83896;3;390;2388;1000;3894;234567
2;74;-13;1;1000;51867;64239;158404;139613;1462;216;55536;238801;906056;13;4725;52197;238803;81388;83932;3;391;2388;1000;3907;234015
2;75;25;4;1000;51867;64164;157827;139064;1462;216;55545;238795;905352;13;4709;52254;238807;813337;83944;3;392;2388;1000;3899;23421
2;76;-37;1;1000;51867;64201;158691;139966;1462;2161;55405;238805;905213;13;4699;52208;238807;813629;83629;3;392;2388;1000;3888;234591
2;77;3;0;1000;51867;64197;158854;139538;1462;2161;55406;238802;905212;13;4695;52236;238802;813864;84399;3;392;2388;1000;3901;234969
2;78;4;-1;1000;51867;64244;15872;139424;1462;2161;55483;238799;905882;13;4712;52257;238798;813585;84018;3;391;2388;1000;3896;235367
2;79;21;4;1000;51867;64162;158559;139851;1462;2161;55419;23880;905744;13;4723;52226;238809;813502;83931;3;390;2388;1000;3915;232873
2;80;27;0;1000;51867;64137;158833;13940;1462;2161;55494;238799;905641;13;472;52326;238803;813812;83889;3;391;2388;1000;3895;234198
2;81;6;-1;1000;51867;64172;157831;139012;1462;2161;55525;238802;90530;13;4725;52262;238807;813581;84162;3;391;2388;1000;3908;234685
2;82;35;-1;1000;51867;64186;158724;140278;1462;2161;55417;238801;905528;13;4719;5223;23880;813513;83428;3;391;2388;1000;3917;234491
2;83;0;-4;1000;51867;64173;158518;139881;1462;2161;55418;238807;904788;13;4713;52313;238804;813508;83997;3;390;2388;1000;390;234056
2;84;-37;-4;1000;51867;64241;158646;140226;1462;2161;55486;238806;905039;13;4729;52275;238792;813811;8394;3;392;2388;1000;3895;234055
2;85;2;4;1000;51867;64173;158831;139833;1462;216;5545;238797;904941;13;4719;52263;238796;813766;83954;3;391;2388;1000;3913;234072
2;86;4;0;1000;51867;64185;157931;139912;1462;2161;55451;238802;905083;13;4727;52226;238801;813802;83958;3;391;2388;1000;3887;234982
2;87;19;-2;1000;51867;64236;158264;139951;1462;2161;55477;238795;905636;13;4726;52259;238796;814014;83952;3;393;2388;1000;391;232916
2;88;7;-2;1000;51867;64223;158788;139817;1462;216;55471;238801;905667;13;4704;52262;23880;813982;83851;3;391;2388;1000;3906;234173
2;89;17;5;1000;51867;64195;158462;139407;1462;2161;55418;23880;90547;13;4718;52242;238808;813549;84143;3;393;2388;1000;3918;234148
2;90;19;-3;1000;51867;64206;158077;140534;1462;2161;5541;238798;905358;13;4721;52204;23880;813851;83922;3;390;2388;1000;389;234878
2;91;-7;-2;1000;51867;64209;158357;139947;1462;2161;55379;238802;904594;13;4715;52248;238805;813467;84026;3;391;2388;1000;391;233972
2;92;-6;5;1000;51867;64236;158487;139917;1462;216;55428;238802;905092;13;4713;52245;23880;813735;83919;3;392;2388;1000;3881;232772
2;93;19;-4;1000;51867;64221;159168;139248;1462;2161;55392;238805;904914;13;4724;52252;23880;813798;84005;3;391;2388;1000;3894;233075
2;94;0;5;1000;51867;6421;158562;139539;1462;2161;55453;238803;905499;13;4738;52274;238799;814101;84075;3;392;2388;1000;3915;234165
2;95;-22;2;1000;51867;64256;157926;140279;1462;2161;55399;238805;904827;13;4706;52237;238802;813172;83773;3;392;2388;1000;3898;234318
2;96;-26;6;1000;51867;64242;157694;139959;1462;2161;5544;238797;90590;13;4707;52166;238806;813778;83698;3;392;2388;1000;3892;233285
2;97;8;1;1000;51867;64204;158612;14005;1462;2161;55442;238802;905626;13;4719;52222;238806;813599;84202;3;391;2388;1000;3906;233578
2;98;-1;3;1000;51867;64173;158784;140108;1462;2161;55457;238804;905694;13;4721;52292;238798;814008;84115;3;391;2388;1000;3908;235011
2;99;-34;-4;1000;51867;64204;158548;140097;1462;2161;55443;238805;905446;13;4713;5225;23880;813818;84179;3;393;2388;1000;3915;233414
2;100;76;-1;1000;51867;64204;158601;140272;1462;2161;55448;23880;905618;13;4721;52201;238805;81355;84107;3;390;2388;1000;3885;23331
2;101;31;0;1000;51867;64196;158266;139781;1462;2161;55507;238798;905147;13;4737;5224;238801;814013;83835;3;392;2388;1000;3893;234257
2;102;16;1;1000;51867;64244;159024;140705;1462;216;55444;238803;905238;13;4719;52205;238804;813645;84052;3;391;2388;1000;3892;233453
2;103;-22;2;1000;51867;64205;158775;139216;1462;2161;55444;238811;90508;13;4723;52236;238802;814459;84148;3;392;2388;1000;3912;234403
2;104;-34;2;1000;51867;64241;158204;139731;1462;2161;55491;23880;905521;13;4726;52218;238807;814203;84037;3;390;2388;1000;3903;234053
2;105;-5;4;1000;51867;64194;158565;139745;1462;2161;55481;238802;905839;13;4732;52211;238805;814065;84056;3;392;2388;1000;390;233467
2;106;2;-4;1000;51867;64187;158461;140262;1462;2161;55396;238806;906194;13;4732;52211;238797;81336;83727;3;393;2388;1000;3909;234154
2;107;11;-1;1000;51867;64252;15817;140293;1462;2161;55421;238796;905897;13;4716;52234;238805;813662;83723;3;393;2388;1000;3913;235191
2;108;14;4;1000;51867;64224;157845;139625;1462;2161;55429;238803;905631;13;4723;52227;238804;813672;83978;3;391;2388;1000;3875;234441
2;109;14;0;1000;51867;64212;159041;13929;1462;2161;55372;238812;905321;13;4728;5220;238799;814536;84061;3;391;2388;1000;391;233497
2;110;-13;-2;1000;51867;64229;15833;139847;1462;2161;5545;238807;905381;13;4731;52227;238802;814004;83723;3;391;2388;1000;3906;233997
2;111;39;0;1000;51867;64224;157685;139376;1462;2161;55442;238799;906268;13;4718;52232;238799;813795;84437;3;392;2388;1000;3916;234703
2;112;-23;-2;1000;51867;64249;158835;13972;1462;2161;55433;238801;906333;13;4737;52223;23880;813879;84025;3;392;2388;1000;3906;233444
2;113;-3;0;1000;51867;64195;158421;140474;1462;2161;55407;238801;90491;13;4723;5221;238799;814112;83994;3;391;2388;1000;3912;235029
2;114;-5;-2;1000;51867;64213;157656;139705;1462;2161;5551;238801;905566;13;4719;52213;238802;813867;84119;3;391;2388;1000;3906;233784
2;115;-41;-1;1000;51867;64216;158327;140133;1462;2161;55437;238801;905506;13;4714;5221;238803;813848;8395;3;390;2388;1000;3889;23313
2;116;-1;4;1000;51867;64238;157787;139839;1462;2161;55445;238797;905387;13;4701;52248;238802;814528;83895;3;391;2388;1000;3896;234542
2;117;-31;0;1000;51867;64197;158384;13954;1462;2161;5546;238802;905645;13;4723;52239;238803;813995;84365;3;392;2388;1000;3905;23432
2;118;-13;4;1000;51867;64195;158049;140099;1462;2161;55396;238801;905561;13;4711;52223;238805;814101;83735;3;392;2388;1000;3904;232912
2;119;0;-2;1000;51867;64267;158506;140187;1462;2161;55432;23880;905452;13;4724;52221;23880;814197;84236;3;392;2388;1000;3874;233731
2;120;-1;4;1000;51867;64201;158961;139439;1462;2161;55442;238805;905654;13;4722;52162;238801;813611;83666;3;391;2388;1000;3918;234077
2;121;27;3;1000;51867;64204;158019;139152;1462;2161;55451;238796;905367;13;4728;52231;238797;814079;84134;3;392;2388;1000;3909;233381
2;122;11;3;1000;51867;64208;158552;140527;1462;2161;55382;238801;905103;13;4723;52196;238797;813604;83783;3;392;2388;1000;3888;233284
2;123;-1;-4;1000;51867;64211;158859;140323;1462;2161;55431;238804;90563;13;4721;52214;238803;813483;83887;3;391;2388;1000;3886;234492
2;124;-2;4;1000;51867;64237;158312;139926;1462;2161;55458;238804;905357;13;4706;52264;238799;813596;84049;3;392;2388;1000;3903;233364
2;125;-15;1;1000;51867;64271;158632;139794;1462;2161;55481;238801;906056;13;4731;52223;238798;814291;84012;3;391;2388;1000;3909;233785
2;126;6;5;1000;51867;64207;158745;140341;1462;2161;55403;238796;905708;13;4728;52195;238799;813669;84243;3;392;2388;1000;3891;233592
2;127;-2;-4;1000;51867;64226;158665;140081;1462;2161;55408;238799;905625;13;4721;5222;238808;813449;84476;3;391;2388;1000;3908;2334
2;128;-8;0;1000;51867;64154;15922;139734;1462;216;55416;238801;905443;13;472;52236;238805;814232;84098;3;392;2388;1000;3905;233966
2;129;7;4;1000;51867;64166;159059;140025;1462;216;5546;238807;905279;13;4723;52219;238799;813965;83986;3;392;2388;1000;3896;234331
2;130;35;-3;1000;51867;64206;158483;140998;1462;2161;55442;238799;906071;13;4726;5224;238805;81378;84145;3;391;2388;1000;3892;233645
2;131;-1;1;1000;51867;64196;158761;139426;1462;2161;55488;238801;905573;13;4736;52237;238798;81415;84074;3;392;2388;1000;3902;234016
2;132;2;6;1000;51867;64201;158666;139878;1462;2161;5544;238813;905984;13;4712;52225;238803;814033;84102;3;390;2388;1000;3891;23313
2;133;-16;-4;1000;51867;64284;158122;139387;1462;2161;55421;238804;906079;13;4718;52171;238805;814053;84054;3;392;2388;1000;3889;232668
2;134;26;1;1000;51867;64276;158644;14062;1462;216;55388;238802;90612;13;4717;52195;238802;814284;8381;3;390;2388;1000;3895;233367
2;135;9;-2;1000;51867;64202;158012;140456;1462;2161;55452;238801;905153;13;4734;52213;238803;812968;84108;3;392;2388;1000;3891;233992
2;136;1;-3;1000;51867;64206;158291;140267;1462;2161;5545;238805;905659;13;4709;52186;238799;814213;83889;3;389;2388;1000;390;234236
2;137;44;-4;1000;51867;64246;158536;140679;1462;2161;55442;238801;905759;13;4739;52221;23880;813555;8369;3;391;2388;1000;3898;233517
2;138;12;4;1000;51867;64234;158519;139895;1462;2161;55503;238799;906357;13;4716;52173;238804;81375;84125;3;392;2388;1000;3882;234346
2;139;-3;5;1000;51867;64263;159088;140087;1462;2161;55424;238806;905755;13;473;52261;238803;81399;83919;3;391;2388;1000;3894;234316
2;140;14;-1;1000;51867;64229;15937;140314;1462;2161;55486;238809;905191;13;4732;52249;238795;813978;84243;3;392;2388;1000;3901;23474
2;141;19;3;1000;51867;64207;158509;140325;1462;2161;5547;238805;905775;13;4743;5225;238805;813735;84254;3;393;2388;1000;3902;234038
2;142;-7;4;1000;51867;64191;158641;140127;1462;2161;55418;238808;906033;13;473;52218;238804;813404;83936;3;391;2388;1000;390;234716
2;143;1;4;1000;51867;64231;158888;140049;1462;2161;55405;238803;905774;13;473;52173;238805;813817;8423;3;393;2388;1000;3882;234197
2;144;-5;2;1000;51867;64202;158435;140121;1462;2161;55396;238803;906012;13;4732;52211;238801;814103;83836;3;392;2388;1000;3919;233494
2;145;-21;1;1000;51867;64201;158272;140353;1462;2161;5541;238797;90591;13;4733;52193;238808;814637;83967;3;393;2388;1000;3883;235167
2;146;43;-1;1000;51867;64252;159006;140509;1462;2161;55425;238805;90510;13;473;5220;238804;814025;84074;3;391;2388;1000;3897;234017
